,id,name,company_id,amount,status,created_at,paid_at
4136,d721669857d8c331c1952f06,MiPasajefy,cbf1c8b09cd5b549416d49d2,50.64,paid,2019-03-13,2019-03-13
4137,e6c237a1890d85dd37ca0a6b,MiPasajefy,cbf1c8b09cd5b549416d49d2,78.47,paid,2019-02-14,2019-02-14
4138,a36f14c789f492148c0913c4,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-01-21,
4139,11ac83529738d721b310df23,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-03-15,
4140,f2b0a17f0117ff7d7d373859,MiPasajefy,cbf1c8b09cd5b549416d49d2,123.76,paid,2019-03-25,2019-03-25
4141,757199e10eff342f4800fdb7,MiPasajefy,cbf1c8b09cd5b549416d49d2,111.28,voided,2019-02-04,
4142,db774019d8d11a0888ad2526,MiPasajefy,cbf1c8b09cd5b549416d49d2,40.0,paid,2019-01-27,2019-01-27
4143,798c06126d4f9c575a422ac3,MiPasajefy,cbf1c8b09cd5b549416d49d2,131.13,paid,2019-01-22,2019-01-22
4144,38f9a32101296a00dfe90b1d,MiPasajefy,cbf1c8b09cd5b549416d49d2,108.62,paid,2019-01-30,2019-01-30
4145,fd480d26594939b816669c65,MiPasajefy,cbf1c8b09cd5b549416d49d2,42.2,paid,2019-01-03,2019-01-03
4146,4ea9e7b7edef7d5cdd68ecaa,MiPasajefy,cbf1c8b09cd5b549416d49d2,79.62,paid,2019-04-25,2019-04-26
4147,f697c3fe0d081349071b1fbf,MiPasajefy,cbf1c8b09cd5b549416d49d2,88.85,pending_payment,2019-01-05,
4148,782595e99a0af1ac35d62aaf,MiPasajefy,cbf1c8b09cd5b549416d49d2,219.26,paid,2019-02-23,2019-02-23
4149,406032a2755a764a61133084,MiPasajefy,cbf1c8b09cd5b549416d49d2,38.0,paid,2019-04-06,2019-04-06
4150,bc9edb6ccf42d1e443dffd5f,MiPasajefy,cbf1c8b09cd5b549416d49d2,38.5,paid,2019-03-14,2019-03-14
4151,4499d3c67e183e238aefa217,MiPasajefy,cbf1c8b09cd5b549416d49d2,37.15,paid,2019-04-01,2019-04-01
4152,4dcc5ea5cb9763b0dabe56bc,MiPasajefy,cbf1c8b09cd5b549416d49d2,76.68,paid,2019-01-30,2019-01-30
4153,8e2580e8c7a810964899709e,MiPasajefy,cbf1c8b09cd5b549416d49d2,73.17,paid,2019-02-02,2019-02-02
4154,7dbe1bf007469e36db126e44,MiPasajefy,cbf1c8b09cd5b549416d49d2,105.81,refunded,2019-04-28,2019-04-28
4155,cd026e0d481a400a9c9b7f6f,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-01-10,
4156,0c7ca345ffa81380c294b0eb,MiPasajefy,cbf1c8b09cd5b549416d49d2,80.41,paid,2019-04-16,2019-04-16
4157,6adafc1f86a77bdcedc96fcc,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-04-24,
4158,ffee16f1b4edfb13577d14b8,MiPasajefy,cbf1c8b09cd5b549416d49d2,116.13,paid,2019-03-14,2019-03-14
4159,47578bd28ff2691259bf03df,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-04-16,
4160,2a9f6c797c8153e3e5691108,MiPasajefy,cbf1c8b09cd5b549416d49d2,89.98,paid,2019-04-26,2019-04-27
4161,7a8206179fcfc8c5486d7b2b,MiPasajefy,cbf1c8b09cd5b549416d49d2,22.33,pending_payment,2019-01-06,
4162,6515cd54bacf7551fa7485b4,MiPasajefy,cbf1c8b09cd5b549416d49d2,78.52,paid,2019-03-14,2019-03-14
4163,40f2dcd4de8cf7e40c5e8e13,MiPasajefy,cbf1c8b09cd5b549416d49d2,104.01,pending_payment,2019-05-14,
4164,61d1360740239f2ebfc2d4cc,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-03-06,
4165,79d4816ad31bc211b57c9c6b,MiPasajefy,cbf1c8b09cd5b549416d49d2,74.59,pending_payment,2019-02-03,
4166,1a7f094115f95db5f526118c,MiPasajefy,cbf1c8b09cd5b549416d49d2,68.49,voided,2019-01-20,
4167,3afccde345a7bebdd7e86820,MiPasajefy,cbf1c8b09cd5b549416d49d2,53.38,paid,2019-02-11,2019-02-11
4168,92af61c432fba827499de5c2,MiPasajefy,cbf1c8b09cd5b549416d49d2,43.9,paid,2019-03-09,2019-03-09
4169,237e35611e6cee4a3d7e9564,MiPasajefy,cbf1c8b09cd5b549416d49d2,53.27,paid,2019-04-18,2019-04-18
4170,cc5e2c75f558c4276bfcaff2,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-03-29,
4171,b7b0ac5ac51320eb585cbcd0,MiPasajefy,cbf1c8b09cd5b549416d49d2,70.0,pending_payment,2019-03-20,
4172,104df16955256809d6290f32,MiPasajefy,cbf1c8b09cd5b549416d49d2,50.12,paid,2019-02-26,2019-02-26
4173,927676cf552af8d481183892,MiPasajefy,cbf1c8b09cd5b549416d49d2,257.28,paid,2019-04-04,2019-04-04
4174,81beabb5bcf715e6a17b4406,MiPasajefy,cbf1c8b09cd5b549416d49d2,49.91,paid,2019-01-14,2019-01-14
4175,aac2145805c08582cd033e1f,MiPasajefy,cbf1c8b09cd5b549416d49d2,23.1,voided,2019-03-21,
4176,0876ed8970a03f5f4eb1f301,MiPasajefy,cbf1c8b09cd5b549416d49d2,44.06,voided,2019-03-30,
4177,607b9edbd180cbc4746b5544,MiPasajefy,cbf1c8b09cd5b549416d49d2,46.96,voided,2019-01-13,
4178,691d878498b73f604ca8f32f,MiPasajefy,cbf1c8b09cd5b549416d49d2,147.19,paid,2019-01-28,2019-01-28
4179,a02ec1a2bd5dc3a6d2750fec,MiPasajefy,cbf1c8b09cd5b549416d49d2,65.38,voided,2019-02-14,
4180,5a44d64cceb9f5c33f8e346d,MiPasajefy,cbf1c8b09cd5b549416d49d2,61.55,pending_payment,2019-02-07,
4181,e91c75760950a876c8c9fd95,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-02-08,
4182,536a79f5e6c691033753b093,MiPasajefy,cbf1c8b09cd5b549416d49d2,32.96,paid,2019-04-07,2019-04-07
4183,743dcc1df84135a6ca890ba0,MiPasajefy,cbf1c8b09cd5b549416d49d2,33.45,paid,2019-03-12,2019-03-12
4184,6cc59cd00d74b2f56b86dd8d,MiPasajefy,cbf1c8b09cd5b549416d49d2,238.74,refunded,2019-05-03,2019-05-03
4185,5b10bd6be4b21d38d5d0810f,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-03-03,
4186,3642fed04e0fe58671129043,MiPasajefy,cbf1c8b09cd5b549416d49d2,151.08,paid,2019-03-04,2019-03-05
4187,7bf8b15ddc34e49c49c5a6d2,MiPasajefy,cbf1c8b09cd5b549416d49d2,35.64,paid,2019-04-27,2019-04-27
4188,2d3d59786eff3ef69b8b740d,MiPasajefy,cbf1c8b09cd5b549416d49d2,42.12,paid,2019-02-23,2019-02-23
4189,8d9c9bb320d5e732addcd092,MiPasajefy,cbf1c8b09cd5b549416d49d2,289.66,refunded,2019-04-24,2019-04-24
4190,44eb31eaa59d8c67ac9468a5,MiPasajefy,cbf1c8b09cd5b549416d49d2,80.04,paid,2019-03-01,2019-03-01
4191,f0388140a94f64bc212a81ce,MiPasajefy,cbf1c8b09cd5b549416d49d2,1313.76,pending_payment,2019-01-13,
4192,bd2978e90b425fb0f9027291,MiPasajefy,cbf1c8b09cd5b549416d49d2,84.91,paid,2019-04-05,2019-04-05
4193,da6b4982c6b24fd7ee857f25,MiPasajefy,cbf1c8b09cd5b549416d49d2,86.31,paid,2019-03-15,2019-03-15
4194,6bbfabce885c213c8fd41281,MiPasajefy,cbf1c8b09cd5b549416d49d2,34.39,paid,2019-04-01,2019-04-01
4195,53fa360dfe5d3fc096754f03,MiPasajefy,cbf1c8b09cd5b549416d49d2,121.3,voided,2019-02-21,
4196,eacbf440f5999c85680c6069,MiPasajefy,cbf1c8b09cd5b549416d49d2,239.47,paid,2019-03-11,2019-03-11
4197,23d170993dc323d396e81852,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-05-06,
4198,89969104241b2bf32bf8e8ad,MiPasajefy,cbf1c8b09cd5b549416d49d2,124.73,paid,2019-03-13,2019-03-13
4199,8187755e187bbcc6b944ee0c,Muebles chidos,8f642dc67fccf861548dfe1c,8098.2,paid,2019-03-05,2019-03-05
4200,36a434fa61bc0a9c301d5aa9,MiPasajefy,cbf1c8b09cd5b549416d49d2,2897.35,pending_payment,2019-03-09,
4201,ea53bff0fdf953163d11d011,MiPasajefy,cbf1c8b09cd5b549416d49d2,224.98,paid,2019-01-20,2019-01-20
4202,690df05bbfce888dffff9109,MiPasajefy,cbf1c8b09cd5b549416d49d2,34.08,paid,2019-04-03,2019-04-03
4203,c66b965d64d41dcf403fa8d6,MiPasajefy,cbf1c8b09cd5b549416d49d2,52.05,paid,2019-04-30,2019-04-30
4204,7a23781963e520328209eed6,MiPasajefy,cbf1c8b09cd5b549416d49d2,26.76,paid,2019-03-16,2019-03-16
4205,7b1387ea7855459151ca4dd7,MiPasajefy,cbf1c8b09cd5b549416d49d2,44.6,voided,2019-02-21,
4206,39e4c8ef6dd7fe7378e99de9,MiPasajefy,cbf1c8b09cd5b549416d49d2,115.88,paid,2019-04-02,2019-04-02
4207,35daf231f84b9e612f673fa6,MiPasajefy,cbf1c8b09cd5b549416d49d2,72.33,pending_payment,2019-05-19,
4208,acde10f4373e1854dc131acf,MiPasajefy,cbf1c8b09cd5b549416d49d2,84.17,paid,2019-04-22,2019-04-22
4209,a437bcfe9f0dc0daf96a9730,MiPasajefy,cbf1c8b09cd5b549416d49d2,90.8,paid,2019-01-21,2019-01-21
4210,bde23cd3847aa4f1fe8f0ab0,MiPasajefy,cbf1c8b09cd5b549416d49d2,237.41,pending_payment,2019-03-21,
4211,3fa7e8c7bc286f0001963ac5,MiPasajefy,cbf1c8b09cd5b549416d49d2,68.03,paid,2019-01-06,2019-01-06
4212,b948bbb702af39bce1eae10c,MiPasajefy,cbf1c8b09cd5b549416d49d2,6.95,paid,2019-03-05,2019-03-05
4213,3152fe7b9587158819ed5c8c,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-04-24,
4214,c4f1f28259a7c86e7ff147f3,MiPasajefy,cbf1c8b09cd5b549416d49d2,34.0,paid,2019-01-21,2019-01-21
4215,7204b2a2969b600e8a4f3bed,MiPasajefy,cbf1c8b09cd5b549416d49d2,57.35,paid,2019-03-04,2019-03-04
4216,b812ae7585f9af65c6dab6a6,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-02-10,
4217,49330bcc309b28027b8660fb,MiPasajefy,cbf1c8b09cd5b549416d49d2,77.94,paid,2019-05-17,2019-05-17
4218,7f1e3f8b63307d577a96e8e3,MiPasajefy,cbf1c8b09cd5b549416d49d2,211.85,paid,2019-02-13,2019-02-13
4219,fefff9a89b486ec15430914d,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-05-11,
4220,09ed3df5f91b1e7645889487,MiPasajefy,cbf1c8b09cd5b549416d49d2,73.53,voided,2019-04-06,
4221,17af9686c0b4b2ec7ff40472,MiPasajefy,cbf1c8b09cd5b549416d49d2,33.0,paid,2019-03-12,2019-03-12
4222,d3ef23c32e0e940acbae0e3a,MiPasajefy,cbf1c8b09cd5b549416d49d2,46.94,refunded,2019-02-08,2019-02-08
4223,29b4dc41e586fffbd9339e38,MiPasajefy,cbf1c8b09cd5b549416d49d2,54.02,paid,2019-04-15,2019-04-15
4224,bc44ef0d8487d09d9a2bf4a6,MiPasajefy,cbf1c8b09cd5b549416d49d2,37.95,paid,2019-03-27,2019-03-27
4225,eca689bf21571e73d75fe4ed,MiPasajefy,cbf1c8b09cd5b549416d49d2,118.08,voided,2019-01-09,
4226,b77627c96a5a38cc3faa61ad,MiPasajefy,cbf1c8b09cd5b549416d49d2,105.84,paid,2019-02-14,2019-02-14
4227,29e14a9854b89c49a2ca1365,MiPasajefy,cbf1c8b09cd5b549416d49d2,39.61,paid,2019-03-10,2019-03-10
4228,46a7517a7a284770d90fa8ab,MiPasajefy,cbf1c8b09cd5b549416d49d2,254.07,paid,2019-04-27,2019-04-27
4229,02032b4df9f02d033e784d54,MiPasajefy,cbf1c8b09cd5b549416d49d2,58.29,voided,2019-03-03,
4230,6d625765ae6c84015727bfcf,MiPasajefy,cbf1c8b09cd5b549416d49d2,205.79,pending_payment,2019-01-02,
4231,39cc5279a559c1cc41cab68f,MiPasajefy,cbf1c8b09cd5b549416d49d2,41.61,paid,2019-04-20,2019-04-20
4232,1f226206328cedd170caaaff,MiPasajefy,cbf1c8b09cd5b549416d49d2,124.92,paid,2019-03-29,2019-03-29
4233,fadfa305c35d6a6178dfec90,MiPasajefy,cbf1c8b09cd5b549416d49d2,55.75,voided,2019-02-28,
4234,1469136a54a4cc29d0456042,MiPasajefy,cbf1c8b09cd5b549416d49d2,218.43,paid,2019-04-17,2019-04-17
4235,3551b6de882bd99621086b47,MiPasajefy,cbf1c8b09cd5b549416d49d2,46.38,paid,2019-03-16,2019-03-16
4236,4f8cae5c59447e1826929427,MiPasajefy,cbf1c8b09cd5b549416d49d2,33.45,paid,2019-03-10,2019-03-10
4237,1df8882e105423fedc0d0e3c,MiPasajefy,cbf1c8b09cd5b549416d49d2,87.97,paid,2019-03-03,2019-03-03
4238,89685f9c6ad63bd4e67aebb6,MiPasajefy,cbf1c8b09cd5b549416d49d2,61.75,paid,2019-03-19,2019-03-19
4239,ae7a04933c2acbc48753406e,MiPasajefy,cbf1c8b09cd5b549416d49d2,58.55,pending_payment,2019-02-17,
4240,b6e1f6f11eae30183642fb26,MiPasajefy,cbf1c8b09cd5b549416d49d2,68.39,paid,2019-03-31,2019-03-31
4241,d67ff8a9ae0e010c5e1f03a0,MiPasajefy,cbf1c8b09cd5b549416d49d2,130.1,pending_payment,2019-01-07,
4242,2f7cb4657ae0ecb7b3a9f6d4,MiPasajefy,cbf1c8b09cd5b549416d49d2,45.27,paid,2019-02-14,2019-02-14
4243,6c0d7185a13e5a663362e460,MiPasajefy,cbf1c8b09cd5b549416d49d2,59.32,pending_payment,2019-03-17,
4244,52fcb8219f16effa7ac7f7da,MiPasajefy,cbf1c8b09cd5b549416d49d2,122.24,paid,2019-01-08,2019-01-08
4245,342896921bea49a7df962116,MiPasajefy,cbf1c8b09cd5b549416d49d2,70.65,paid,2019-04-16,2019-04-16
4246,3c15dd5c00753fd054657f88,MiPasajefy,cbf1c8b09cd5b549416d49d2,98.92,paid,2019-02-22,2019-02-22
4247,7262ec9de82744f3f64190a7,MiPasajefy,cbf1c8b09cd5b549416d49d2,276.41,voided,2019-03-20,
4248,66a040f0a39b0daf1e4827e4,MiPasajefy,cbf1c8b09cd5b549416d49d2,85.86,paid,2019-04-12,2019-04-12
4249,99e681f16a1c2f2b02df49b3,MiPasajefy,cbf1c8b09cd5b549416d49d2,100.02,paid,2019-02-21,2019-02-21
4250,cb2029685af1909f42d38155,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-05-12,
4251,fe060dd7e14d6caebb6490fb,MiPasajefy,cbf1c8b09cd5b549416d49d2,44.6,pending_payment,2019-01-19,
4252,5b70c8ae7eedf5f68766851e,MiPasajefy,cbf1c8b09cd5b549416d49d2,100.23,paid,2019-04-15,2019-04-15
4253,839ff1091e6228370200cb7b,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-04-07,
4254,078acbe1415e9bb98698b9f8,MiPasajefy,cbf1c8b09cd5b549416d49d2,52.75,paid,2019-01-05,2019-01-05
4255,eca33c452961d830fa7efa8c,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-01-23,
4256,4ff4fffccc815734c91ba767,MiPasajefy,cbf1c8b09cd5b549416d49d2,44.6,paid,2019-02-17,2019-02-17
4257,3270a49be435b52c96254c68,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-05-18,
4258,3d430153d446fd0de025252a,MiPasajefy,cbf1c8b09cd5b549416d49d2,166.77,paid,2019-04-09,2019-04-09
4259,d31a9cb22496c2f76e006e7c,MiPasajefy,cbf1c8b09cd5b549416d49d2,38.0,paid,2019-05-17,2019-05-17
4260,ec2fe13c25573dd7ef0d65f5,MiPasajefy,cbf1c8b09cd5b549416d49d2,214.91,paid,2019-04-30,2019-04-30
4261,ccf6aeeca43b43b0fd98a43b,MiPasajefy,cbf1c8b09cd5b549416d49d2,75.33,paid,2019-03-16,2019-03-16
4262,4669d28f50bde5c4862f0b7b,MiPasajefy,cbf1c8b09cd5b549416d49d2,55.75,paid,2019-03-01,2019-03-01
4263,c2dcb2271ca185a4c3964680,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-03-18,
4264,e6ebf05008f74b6f462256e1,MiPasajefy,cbf1c8b09cd5b549416d49d2,131.85,paid,2019-05-02,2019-05-02
4265,aac80336159acef5df85478d,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-03-05,
4266,64f9f52103aecb73816fb2e5,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-02-14,
4267,941941c03a3811fae5f80d98,MiPasajefy,cbf1c8b09cd5b549416d49d2,65.75,paid,2019-03-22,2019-03-22
4268,175514a366eb91e3c0a7e7c6,MiPasajefy,cbf1c8b09cd5b549416d49d2,117.61,voided,2019-03-01,
4269,ceb0266473561f9a105d939e,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-02-28,
4270,e6cd9dd5aef4eb66dfd747fb,MiPasajefy,cbf1c8b09cd5b549416d49d2,168.96,paid,2019-03-28,2019-03-28
4271,e958beba2556f56fe94a2f82,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-03-22,
4272,c8cb33363c3786b852a01a5e,MiPasajefy,cbf1c8b09cd5b549416d49d2,570.87,paid,2019-04-04,2019-04-04
4273,833581456c3254c74937d929,MiPasajefy,cbf1c8b09cd5b549416d49d2,52.0,paid,2019-03-08,2019-03-08
4274,41e5bc5a3d8bb8bd15a08d30,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-01-14,
4275,3b996caed7ac6f4410e5753e,MiPasajefy,cbf1c8b09cd5b549416d49d2,88.6,paid,2019-02-15,2019-02-15
4276,8354ebcc347b60b7ca7dd5d3,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-02-25,
4277,f421953ba9ccb8f50b89834b,MiPasajefy,cbf1c8b09cd5b549416d49d2,85.99,paid,2019-01-30,2019-01-30
4278,788c8b8f23bcb7785a595897,MiPasajefy,cbf1c8b09cd5b549416d49d2,42.35,paid,2019-03-19,2019-03-19
4279,a0ce86ce1cd720df69c42d8a,MiPasajefy,cbf1c8b09cd5b549416d49d2,146.08,paid,2019-01-14,2019-01-14
4280,5c66591ddf45ea44afa8f3a9,MiPasajefy,cbf1c8b09cd5b549416d49d2,52.75,pre_authorized,2019-04-12,
4281,cbe45d3f8a7be48b2e0e82c9,MiPasajefy,cbf1c8b09cd5b549416d49d2,80.74,voided,2019-04-02,
4282,46cfed2ab5dca1b756a8def0,MiPasajefy,cbf1c8b09cd5b549416d49d2,49.53,paid,2019-01-20,2019-01-20
4283,73f1052122b9b2108409f45e,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-02-15,
4284,0ee99b81ea8534cf5c655e90,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-04-26,
4285,5c08ec7baa46e7eefc4d4d1d,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-04-25,
4286,787bd0f5077eaae76b980e47,MiPasajefy,cbf1c8b09cd5b549416d49d2,33.45,paid,2019-03-10,2019-03-10
4287,56ff68e5d6b64ca495bd0a52,MiPasajefy,cbf1c8b09cd5b549416d49d2,40.0,paid,2019-02-28,2019-02-28
4288,aa7b562304336c355fe50831,MiPasajefy,cbf1c8b09cd5b549416d49d2,257.47,voided,2019-02-22,
4289,1459c934930466112b42831b,MiPasajefy,cbf1c8b09cd5b549416d49d2,226.71,paid,2019-01-06,2019-01-06
4290,77e1586af43c9ed1fa6213b3,MiPasajefy,cbf1c8b09cd5b549416d49d2,37.11,paid,2019-02-13,2019-02-13
4291,4689406719d9b276c6617135,MiPasajefy,cbf1c8b09cd5b549416d49d2,64.41,voided,2019-03-13,
4292,7045385268a71a28107abb73,MiPasajefy,cbf1c8b09cd5b549416d49d2,41.7,pending_payment,2019-02-08,
4293,695f4fe1002fe3462023c414,MiPasajefy,cbf1c8b09cd5b549416d49d2,32.11,paid,2019-03-13,2019-03-13
4294,161f734b635230f46234c8e9,MiPasajefy,cbf1c8b09cd5b549416d49d2,79.26,paid,2019-04-06,2019-04-06
4295,411ab57866543c65dbf80107,MiPasajefy,cbf1c8b09cd5b549416d49d2,105.63,paid,2019-05-07,2019-05-07
4296,66af2f28f09d871c048d8f8e,MiPasajefy,cbf1c8b09cd5b549416d49d2,90.68,paid,2019-04-04,2019-04-04
4297,3d70bd3c6dcbc6406eeae381,MiPasajefy,cbf1c8b09cd5b549416d49d2,67.98,paid,2019-04-22,2019-04-22
4298,0b5c1c14b5ef51791c082646,MiPasajefy,cbf1c8b09cd5b549416d49d2,66.65,pending_payment,2019-04-09,
4299,2319fb82b15dfedee9715465,MiPasajefy,cbf1c8b09cd5b549416d49d2,15.0,paid,2019-05-04,2019-05-04
4300,91e3eb9b6228e845e9eaefce,MiPasajefy,cbf1c8b09cd5b549416d49d2,40.55,paid,2019-04-15,2019-04-15
4301,ed7440ccd96f7c402d803423,MiPasajefy,cbf1c8b09cd5b549416d49d2,53.53,paid,2019-03-29,2019-03-29
4302,8ea2d87b06bf2c3d7699e1bf,MiPasajefy,cbf1c8b09cd5b549416d49d2,103.05,paid,2019-02-14,2019-02-14
4303,ba9d76631f1d45284dd3fcdf,MiPasajefy,cbf1c8b09cd5b549416d49d2,21.77,voided,2019-01-29,
4304,145fd4a276bf0b1ee4805d3a,MiPasajefy,cbf1c8b09cd5b549416d49d2,2457.49,pending_payment,2019-01-02,
4305,6b60902e38b10c8adb62f6fe,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-03-14,
4306,d26fd0e70f164ab2dd233c6d,MiPasajefy,cbf1c8b09cd5b549416d49d2,55.75,paid,2019-02-06,2019-02-06
4307,b33015c350b8622ca494ced3,MiPasajefy,cbf1c8b09cd5b549416d49d2,7.76,paid,2019-04-29,2019-04-29
4308,899b40627f33bc5acb50d4d3,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-05-02,
4309,1cde967e86c43d4316e46c03,MiPasajefy,cbf1c8b09cd5b549416d49d2,60.83,voided,2019-01-11,
4310,681310999b1f9ac610267d80,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-04-13,
4311,425efb3cbd78b1d586e16e4b,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-01-02,
4312,c0633920b5747c9df6b63e03,MiPasajefy,cbf1c8b09cd5b549416d49d2,139.38,paid,2019-01-25,2019-01-26
4313,21f5de127c4edd1d4f8565d4,MiPasajefy,cbf1c8b09cd5b549416d49d2,22.3,paid,2019-02-05,2019-02-05
4314,35aa1e750023a3c1b6d5c4ee,MiPasajefy,cbf1c8b09cd5b549416d49d2,99.79,paid,2019-04-20,2019-04-21
4315,2904c1b9b89348e578d4c67a,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,pending_payment,2019-02-06,
4316,8dbbd542b6aae8caa3a249cf,MiPasajefy,cbf1c8b09cd5b549416d49d2,77.21,paid,2019-04-16,2019-04-16
4317,a1722d50b6184500caa2d854,MiPasajefy,cbf1c8b09cd5b549416d49d2,185.73,paid,2019-01-03,2019-01-03
4318,b99cbe44c312e2fd690237c3,MiPasajefy,cbf1c8b09cd5b549416d49d2,55.75,paid,2019-02-09,2019-02-09
4319,b5fe990acb0bab51dfa57670,MiPasajefy,cbf1c8b09cd5b549416d49d2,61.45,paid,2019-05-13,2019-05-13
4320,083259a44967a9cb733c6f72,MiPasajefy,cbf1c8b09cd5b549416d49d2,118.98,paid,2019-02-08,2019-02-09
4321,3f77770f9ee629c1ea409339,MiPasajefy,cbf1c8b09cd5b549416d49d2,111.33,paid,2019-05-03,2019-05-03
4322,aae4c5e635e9404fc21de02b,MiPasajefy,cbf1c8b09cd5b549416d49d2,166.51,paid,2019-01-26,2019-01-26
4323,7bdaf939878e46db3f66f4a0,MiPasajefy,cbf1c8b09cd5b549416d49d2,78.49,voided,2019-01-05,
4324,4583808882ade7f230a6e58a,MiPasajefy,cbf1c8b09cd5b549416d49d2,100.0,paid,2019-05-17,2019-05-17
4325,2fed25df4c730df154ee06aa,MiPasajefy,cbf1c8b09cd5b549416d49d2,59.44,voided,2019-02-12,
4326,cf52371082b789f79a08cbac,MiPasajefy,cbf1c8b09cd5b549416d49d2,193.53,paid,2019-05-08,2019-05-08
4327,07d90d4dd8701817306e2c33,MiPasajefy,cbf1c8b09cd5b549416d49d2,72.28,pending_payment,2019-04-09,
4328,048cb7d46ce724635eeebb66,MiPasajefy,cbf1c8b09cd5b549416d49d2,111.78,paid,2019-02-15,2019-02-15
4329,c9c2127a3404cf9eea5bc8a6,MiPasajefy,cbf1c8b09cd5b549416d49d2,195.91,paid,2019-03-07,2019-03-07
4330,9f99963d651b61b8003b8c31,MiPasajefy,cbf1c8b09cd5b549416d49d2,59.79,paid,2019-02-09,2019-02-09
4331,b613bb8927e22886ee34d923,MiPasajefy,cbf1c8b09cd5b549416d49d2,41.61,voided,2019-04-24,
4332,49be5a96a751aaf57941a9de,MiPasajefy,cbf1c8b09cd5b549416d49d2,183.04,paid,2019-04-06,2019-04-07
4333,a7bbe6d904debf573515b848,MiPasajefy,cbf1c8b09cd5b549416d49d2,51.81,paid,2019-05-13,2019-05-13
4334,333663bc7d795addeb4cddb0,MiPasajefy,cbf1c8b09cd5b549416d49d2,23.59,pending_payment,2019-05-18,
4335,5b07c7510709c2d77697ac46,MiPasajefy,cbf1c8b09cd5b549416d49d2,41.61,paid,2019-04-11,2019-04-11
4336,709ac28d61a57d15387c7d38,MiPasajefy,cbf1c8b09cd5b549416d49d2,113.21,paid,2019-03-22,2019-03-22
4337,0bba21be3d24f9d1ee9ccb4a,MiPasajefy,cbf1c8b09cd5b549416d49d2,41.61,paid,2019-04-12,2019-04-12
4338,9de59297e6a137b653702afa,MiPasajefy,cbf1c8b09cd5b549416d49d2,81.88,voided,2019-05-16,
4339,4d6845fa3f659a21300fc144,MiPasajefy,cbf1c8b09cd5b549416d49d2,68.28,paid,2019-02-26,2019-02-26
4340,1620d405dd7e28e755f9d1f1,MiPasajefy,cbf1c8b09cd5b549416d49d2,158.74,paid,2019-05-14,2019-05-14
4341,c8a9f1b3e8862c4ec6d5fb19,MiPasajefy,cbf1c8b09cd5b549416d49d2,122.72,paid,2019-04-25,2019-04-25
4342,fb3f640e303df3b1f7f3cb09,Muebles chidos,8f642dc67fccf861548dfe1c,34973.0,paid,2019-04-16,2019-04-17
4343,0d96c0362bf95e7919592e42,MiPasajefy,cbf1c8b09cd5b549416d49d2,142.33,paid,2019-02-14,2019-02-14
4344,67d4c7a0703d26f5e0a47f74,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-02-02,
4345,ada9ac457acbfaa980067039,MiPasajefy,cbf1c8b09cd5b549416d49d2,258.24,paid,2019-01-19,2019-01-19
4346,b1fa7c2da0ccdcc28685b6a1,MiPasajefy,cbf1c8b09cd5b549416d49d2,3.0,voided,2019-01-18,
